Position,Orientation,Success
"[-0.4240215718275263, 0.03727915659819441, 0.28456060714886233]","[-0.0910087456881348, -0.05099818985157084, -0.003045368072286819, 0.9945387466426031]",1
"[-0.04762818061562675, -0.48045920411683635, 0.36003635435355424]","[0.061081401799907016, -0.008267038395187321, 0.7309126521879147, 0.6796818471181643]",0
"[-0.025368912276492992, -0.48617546752988255, 0.33696757512975894]","[0.03937038484915156, 0.06867009983579363, 0.7256027954294865, 0.6835458824762876]",1
"[-0.0603507264394536, -0.0784366381585616, 0.7530062422854076]","[0.0240405505504455, 0.7393810795989597, -0.01752975544270657, 0.6726294512838605]",0
"[0.05957085595518914, -0.48528335395825273, 0.3300709677389279]","[0.031637781003255615, -0.04022512155818066, 0.7234094789711066, 0.6885199460753275]",0
"[0.4615880444475538, 0.0032047961278233884, 0.2643660283351717]","[0.05562606318704198, -0.05927447234335458, 0.9966031310756888, 0.013208980008379412]",1
"[-0.04990516062592405, 0.0651207255961651, 0.7891792066597119]","[-0.007345169651422391, 0.6886671821146355, 0.010953319158760551, 0.7249576439768641]",0
"[-0.03268313841903, -0.07040059790222658, -0.21560845487743735]","[-0.006403899164687017, -0.7043443007049692, -0.006458671962280288, 0.7098002406990294]",0
"[-0.044891786686374724, 0.04084538939235168, -0.14883458293539736]","[-0.03934430286545922, -0.7666166486640763, -0.031085306421524978, 0.6401442365184358]",0
"[0.43568893257039887, -0.008572195163932187, 0.3277009183635607]","[-0.017403267699769832, -0.0173128889102945, 0.9989008210164031, -0.03993169071935117]",1
"[0.00698732288147622, -0.048918324456340145, 0.7412313133814303]","[-0.03456319587750873, 0.7314231956269641, 0.03581135314542289, 0.6801051693491724]",1
"[0.06387088606220508, 0.42772486073616955, 0.2227743047151324]","[-0.011225217443457275, -0.003963501195762984, -0.7367241064748591, 0.6760886599333249]",0
"[0.07862570214695357, 0.4362978629705123, 0.3564886974707529]","[0.010952927617733458, 0.06617742344424711, -0.7379198776243417, 0.6715466001773504]",1
"[-0.0012140752136150699, 0.43107794428017077, 0.369182933376412]","[-0.023237814855541397, -0.09526358129276624, -0.7385369817474766, 0.6670442119015376]",0
"[-0.03226503917218921, -0.44722027168910866, 0.3115823578384207]","[0.04917500403650313, 0.011981379738398364, 0.7012370149637248, 0.7111293232333619]",1
"[-0.0430527227842152, 0.49058218727396347, 0.330645816654115]","[-0.0020110769315264815, -0.08728051372801934, -0.7127078989736662, 0.6960068377778276]",0
"[-0.4611532098141952, 0.06517687556323191, 0.2595627888328492]","[-0.02572225615531816, 0.06868938902981414, -0.014824392872433907, 0.9971962548811317]",0
"[0.020236821407011964, -0.0003960413738930118, -0.20077005256135744]","[0.002110439288545254, -0.6871074375153214, 0.0002621027946219656, 0.7265527143017657]",1
"[0.007856257834631349, -0.49185567863074564, 0.3227714314549616]","[-0.06935934156347469, -0.033074562121603555, 0.7546484806646894, 0.651614169358541]",1
