Position,Orientation,Success
"[-0.05937818814650241, 0.1647583176457651, 0.06806292438134165]","[0.6961286897372809, 0.07281232407615505, 0.1325192776644601, 0.7018132613698428]",1
"[0.08255769535827848, 0.2135589763721623, 0.06060640735186149]","[0.7161180129243367, -0.026683584548969835, 0.14544684874106514, 0.6821350248097596]",0
"[-0.036978402962480866, -0.07141445068758075, 0.2636027176695108]","[-0.9916299110752719, -0.12645428687978147, -0.021949838043014126, 0.014058356961608447]",0
"[-0.02909405376448729, -0.0080441598705644, -0.1190072525775216]","[-0.12451054884252324, -0.044698450940040914, 0.08419951375495376, 0.987628277032368]",0
"[0.1517687775235808, -0.02454367544042009, 0.14760106703149944]","[-0.08093629510717672, -0.7017082406029914, -0.08063218149041884, 0.7032448453506606]",1
"[0.015420809694501672, -0.15704169100866497, 0.16114075413215212]","[-0.7033786157681188, 0.0043511208260098785, -0.07933080047816052, 0.7063612494490173]",1
"[0.13561245596132918, -0.06597600892578147, 0.12025619611291573]","[0.09791535843617868, -0.6872397108735093, 0.09547033110361189, 0.7134420637022861]",0
"[0.21698155894069684, 0.03721750740767908, 0.057888037678201866]","[0.02129062170031737, -0.7213643733444043, 0.024806343798470677, 0.6917837780726004]",0
"[-0.046888069192290625, -0.2121844733069494, 0.10496820147520701]","[-0.7102617173519076, 0.09935575858808258, 0.1146635698185739, 0.6873928948251988]",0
"[-0.05168262936303462, -0.009226081229778412, 0.24512386224835117]","[-0.9776919114688127, -0.1422391698266432, -0.14782370540487966, 0.045107615053979117]",1
"[-0.04069845979713503, 0.1423607886467567, 0.0584461834428618]","[0.7038748531113816, 0.0737269607460914, 0.08352417184125517, 0.7015327783751859]",1
"[-0.05722459160791367, 0.17163435405773167, 0.12549336792496868]","[0.6563543213216206, 0.22383886974992273, -0.016057475035272124, 0.7203036323433358]",1
"[0.0579993944033417, -0.05853746383688944, 0.31652908033043153]","[-0.9961536020896297, 0.0155073005186932, 0.08517988888605725, -0.013487446156988365]",0
"[0.029861520319694187, -0.026150916479061464, -0.11605182720790885]","[-0.16354843956492815, 0.13131683176883804, 0.1450755220050488, 0.9669337570511407]",0
"[0.02761728322533118, 0.040939852133942016, -0.04459359380918454]","[0.019483613300752378, -0.06819569844391778, 0.056487098095537654, 0.9958809885097908]",0
"[0.03472005092451091, -0.0573071334531743, 0.2857436432174397]","[-0.9891682330518549, -0.046192670919525364, 0.13929601913779302, 0.003010469524090049]",0
"[0.18640136199708926, 0.06714638272775872, 0.11059543588254854]","[-0.014480770223053756, -0.7034564571867269, -0.013449109518203852, 0.7104635399436153]",0
"[0.02302622968774689, 0.20679870249233182, 0.07417814310661622]","[0.6867297051402808, -0.014136610600005069, 0.16231082816026396, 0.7084191297393205]",0
"[0.008252628284849592, 0.008092486087644587, -0.10083272634917215]","[-0.10883964709259802, 0.05611543662305511, -0.00013389743666904905, 0.9924741664470865]",0
"[-0.18477900701597408, -0.05584259428471468, 0.027575907404854674]","[-0.018656573779599613, 0.7145694608881401, 0.018727226572934914, 0.6990648816853304]",0
"[0.002384418137211892, 0.008300182446407026, 0.31185243502568966]","[-0.9846219208443993, 0.15950755464470692, -0.06553702162798125, -0.027962685852485975]",0
"[0.03848319665511409, -0.17362970579794196, 0.13145043380948318]","[-0.6791176026459188, -0.15022336304003564, -0.05949210136820677, 0.716025776664637]",1
"[0.0276023193987344, -0.151177571561756, 0.04776111127455052]","[-0.7150929316688018, 0.14004902665180408, 0.02164368850864929, 0.6845143679711487]",0
"[-0.007048270728904568, -0.20961470019170061, 0.11696251300597894]","[-0.7052644217208328, -0.07685152489100366, 0.06640454784628529, 0.7016312240786019]",0
"[0.21049148455405245, -0.0015567264165946004, 0.07345611282429344]","[0.008389019980865602, -0.6989062854347202, 0.011242375990047362, 0.7150756865575144]",0
"[-0.008355493307648891, -0.0651929326817199, -0.048103896517475486]","[0.11368998714669182, -0.068707493077437, -0.14507387392850876, 0.9804628694249334]",0
"[-0.023678175187664553, 0.0029010154415303985, 0.22175877577680686]","[-0.9998192214712461, -0.0014688735562830453, -0.014585494805820904, 0.012109092797414124]",1
"[0.12626997867751974, 0.04340969416130307, 0.086598109579375]","[-0.20878957873857476, -0.6554948009921768, -0.20867244130380208, 0.6951181841404428]",0
"[0.023570403549286446, 0.06602540456573985, -0.10693868017300201]","[0.1724883646712142, 0.05658255184571007, -0.18855276809477878, 0.9651393850234661]",0
"[-0.02329512278207234, -0.1981567410972587, 0.08347005784825129]","[-0.6968527494219346, -0.07473979593345252, -0.05352194331952132, 0.7112985379643475]",1
"[-0.016077836142559743, -0.023241548390497954, 0.22595843763138257]","[-0.9952995484018679, -0.07361231080144193, -0.06258475299419221, 0.0065715555362297106]",1
"[0.04761701829463148, 0.07139535965298789, -0.11087050716656743]","[-0.010159041605183078, -0.12061387666708343, -0.025632618774952792, 0.9923165097305092]",0
"[0.04722480391269915, 0.20561407415769148, 0.054059830456454225]","[0.7207448595873645, 0.035508744484426355, 0.02807848652182602, 0.6917207348621074]",0
"[-0.038467301736855954, 0.2056016154834024, 0.02954307842118245]","[0.6912357381181922, 0.10503326890809593, -0.020884153908019874, 0.7146502773288652]",0
"[-0.17059711694287155, -0.030225462867291043, 0.09104763016379358]","[-0.00048637075969347465, 0.6963477478787711, -0.0023132589501798986, 0.7177006522922192]",1
"[-0.13302771778776448, -0.011370822281048118, 0.15080333326988948]","[0.12395122297605143, 0.7003257615894777, -0.12462341380745573, 0.6918445827697396]",0
"[-0.1756800777648773, -0.03584208491655686, 0.17873745184473755]","[0.11686496226527808, 0.6838162651843241, -0.11542001744660035, 0.7109262378311295]",0
"[-0.20791738714615024, 0.003406936235067078, 0.1648977901630782]","[0.061538538799024475, 0.6989331353181265, -0.05967425216768464, 0.7100313121441069]",0
"[-0.1756784812105463, 0.03898562433082619, 0.026271556740919286]","[0.05996490197968202, 0.7041964487164725, -0.05998305722934198, 0.7049209920204514]",0
"[-0.006551442558952335, 0.15642607082747187, 0.03901996226475995]","[0.6800161939901743, -0.04935797363656859, 0.05346764265398377, 0.7295772594719735]",1
"[0.0343498052181891, 0.06200235179192506, 0.3038612100445667]","[-0.9880342329296599, -0.15361879270122475, 0.012888169840557438, -0.004849346994968583]",1
"[-0.005003768736750777, -0.1321496828314454, 0.16766675036227585]","[-0.7049358560980111, -0.046844410001723485, -0.12072229567448865, 0.6973501038689506]",0
"[0.19110139149324598, 0.006716011328647966, 0.08965136463270729]","[0.02094723453695637, -0.7084488579477406, 0.02077036991047445, 0.7051453898109084]",1
"[0.1267539776783452, -0.013500131173131213, 0.03534285159425786]","[-0.10661165155033916, -0.6783247963875846, -0.11080295676634273, 0.7184929583032023]",0
"[0.028470665727084905, -0.20012622835138263, 0.02598740519695432]","[-0.6866518540488518, 0.003480383061186868, 0.022175713846773946, 0.7266397704367742]",0
"[-0.006057083946506419, -0.17564884883766008, 0.1315898787993074]","[-0.710511459710207, -0.0346068035686422, -0.01750490850233605, 0.7026161206132103]",1
"[0.0670876587320563, 0.06282523843015965, 0.3194191861564514]","[-0.9974800151709639, -0.034710953059799814, -0.06017610884720568, 0.014408504302093747]",0
"[-0.018143635457941308, -0.04651370706403864, -0.0692317831949999]","[-0.016966261155669914, -0.05094788520139265, 0.1554552672802597, 0.9863823390809096]",1
"[0.14033380771690482, -0.07227795136523052, 0.16952678198467425]","[-0.03028593907021934, -0.7190370353438782, -0.033211358989227245, 0.6935167693232878]",0
"[0.0436883796938307, 0.18057203218392218, 0.1245056808973657]","[0.7216320361076218, 0.06030766790967658, 0.016780633974249486, 0.6894407878693329]",1
"[0.15724351225728497, -0.03150031668920731, 0.09081977597362845]","[-0.08298620659881199, -0.6903889189392539, -0.08043834394979976, 0.7141471157561595]",1
"[0.025071417631108574, -0.15888898540233826, 0.05872662039825308]","[-0.6929653104146675, -0.09149212370979815, -0.004399118450355163, 0.715128602153371]",1
"[-0.19202288227452563, -0.04023959977290442, 0.09899714503811063]","[-0.009952006252779555, 0.7053908464187535, 0.009961848506455926, 0.7086786810215993]",1
"[0.031372043429786084, -0.0038145414194082376, -0.0877529083618343]","[-0.07439040307941512, -0.07792551882232497, -0.10556260378709771, 0.9885596684710751]",1
"[-0.005537351254901293, -0.06389534979984074, -0.09912725675228717]","[0.148699480614103, 0.001454356088032141, 0.14715444237403982, 0.9778711159468055]",0
"[-0.04768382152141027, 0.19060238580350777, 0.15257904520524795]","[0.7155786290180668, 0.05456673032808013, 0.01729473131477127, 0.6961828710207373]",0
"[-0.1543514025582462, -0.05896265691984673, 0.1551973326482238]","[-0.17297013857782406, 0.670140823327512, 0.17164206973732837, 0.7010931521321391]",0
"[0.12097676393907109, 0.004795990932183744, 0.04083814540029457]","[-0.032352243001222365, -0.7265041285990327, -0.04148039524433267, 0.6851455759995274]",0
"[0.05497273946550875, -0.0008372710573460265, -0.03847263508032861]","[0.04555909041958178, -0.12520968763395682, 0.024107783065156603, 0.990790451204709]",1
"[-0.06892073722749298, 0.1400703911913337, 0.15116224176755394]","[0.7087614514885366, -0.07791029377010725, -0.09826172772114138, 0.6942130968757178]",0
"[-0.006117400661903458, 0.17530294199731025, 0.16049929724422324]","[0.678747427315912, -0.20611981249628072, 0.005741812040330252, 0.704828762468603]",0
"[-0.06938704610991857, -0.1280723475438462, 0.13468546861256853]","[-0.6936148439330408, -0.06654694661021808, 0.0735357642422255, 0.7134861200821725]",0
"[0.011762706111083864, 0.13226211976985738, 0.039366547769358995]","[0.6976507841103465, 0.04992792014405625, 0.07699552074835496, 0.7105366113051439]",0
"[0.15268524246198031, -0.06447301306330172, 0.09953077702110855]","[0.005911414619168429, -0.695840533190597, 0.0028469461989837283, 0.7181663473343527]",0
"[-0.05272907301868163, -0.052935221578304256, -0.024542274825198676]","[0.09150372638373101, 0.08179247063139186, 0.02327500447029717, 0.9921669889553936]",0
"[-0.1682632837852334, 0.02764540810842506, 0.11429273498162665]","[-0.06552434446039249, 0.7028449966485871, 0.0654373103676063, 0.70528960674388]",1
"[0.033254390798319294, 0.17255884197919316, 0.16375640430921018]","[0.7096562960451392, 0.018049383809582042, 0.1838252738227893, 0.679904721215822]",0
"[0.2199888147649266, -0.07701762674350521, 0.12854970836058316]","[-0.011299646665747875, -0.6963907423412724, -0.012321759765298715, 0.7174680663297058]",0
"[-0.15953204948411412, 0.0035673791929561665, 0.11712789563531287]","[0.1805478264132865, 0.6871821894376683, -0.18040392825482748, 0.6801746419613991]",0
"[-0.07013647678142783, -0.13854880231995376, 0.1744502613843073]","[-0.6865187494819736, -0.08272264012379275, 0.046671553680668075, 0.7208819164729334]",0
"[-0.0542793970667595, -0.2137645948807621, 0.16744576287676072]","[-0.681035780499695, -0.17659571640337593, 0.06446220315432717, 0.7077067492907214]",0
"[-0.19107421842814332, -0.04944286452241981, 0.10187146323393356]","[-0.049429934897205416, 0.7255953300386632, 0.05930667298483583, 0.6837768766941533]",1
